,id_post_vv,id,level,message,fecha
358,16,3,2,Buenas noches por favor información,2022-04-11
359,16,4,2,"Hola en mi empleo cotizamos con Confama mi pregunta es si con mi PEP( estoy esperando que me llegue ETP) puedo solicitar el subsidio de vivienda por 36meses o si puedo solicitar un crédito de libre inversión
Gracias por su apoyo",2022-04-11
360,16,5,2,Hola bendiciones con el PPT puedo aperturar 1 cuenta bancaria y optar a 1 crédito,2022-04-11
361,16,6,2,Buenas noches! Por favor me pueden orientar donde se encuentran ubicadas las Cajas de Compensación en Bogotá ? Gracias!,2022-04-12
362,16,7,2,Buenas tardes.. vivo en medellin,2022-04-13
363,16,8,2,Busco en medellin,2022-04-13
364,16,9,2,"Yo estoy en comfama, y me acabo de quedar sin empleo,  q debo hacer? Gracias",2022-04-13
365,16,10,2,En ruohacha,2022-04-20
366,17,17,1,"🚨 ¡INGRESA A LA MIGRA CHAMBA! 🚨 . . 👉 Pana escríbenos por WhatsApp, encontrarás tips de cómo hacer tu hoja de vida, increíbles oportunidades para trabajar, cómo formalizar tu emprendimiento y mucho más 😎 . . 💭 ¿Qué esperas? 📲 ¡Escríbenos! Acá te dejamos el link que te llevará directamente hasta nuestro WhatsApp 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-04-09
367,17,0,2,Astris Perez,2022-04-09
368,17,1,2,Cuál es en link,2022-04-09
369,17,2,2,por favor el link,2022-04-09
370,17,3,2,Por favor el link,2022-04-09
371,17,4,2,"Hola nani mi familia y yo fuimos el mismo dia al biometrico...y ya nos entregaron el permiso ami esposo,ami hijo y ami..sera posible que ella tenga un error en su biometria???",2022-04-09
372,17,5,2,Ya escribi al Telegram y no responden,2022-04-09
373,17,6,2,Por favor el link,2022-04-09
374,17,7,2,uno escribe marca opciones y nada,2022-04-09
375,17,8,2,Hola nani Dios té bendiga cómo hago para inscribir a mi hija tiene 16 año puede,2022-04-09
376,17,9,2,Yo ingresé asé rato desde que empezó y aún no tengo respuesta quiero trabajar.,2022-04-09
377,17,10,2,Mi hija entró pero cuando llena no la acepta,2022-04-09
378,17,11,2,Kelo Martinez,2022-04-10
379,17,12,2," no tengo wsp, pero si quiero trabajaaaaaar...",2022-04-10
380,17,13,2,Por favor el link,2022-04-10
381,17,14,2,Me sale mi permiso aprobado soy del departament del tolima y no sale para consultar,2022-04-11
382,17,15,2,"Hace rato q me registre y no e visto repuesta de nada, nada, nada!",2022-04-13
383,17,16,2,Gabriela Coronel,2022-04-20
384,18,18,1,🚨¿Migración Colombia sigue sin dar respuestas? ¿Qué pasará con los de septiembre? 🚨  📢 Entérate de todo esto con #NaniResponde 😎 ¡Epa! Y Rueda la voz con tu pana.,2022-04-07
385,18,0,2,"Buenas tardes, recibí el correo electrónico indicando que no tienen registros de la cita de mis hijas, llame a migración y me dijeron que debemos seguir esperando  somos del 16 de septiembre",2022-04-07
386,18,1,2,Si no se pudo buscar el carnet en los puntos dichos por enfermedad a donde lo podría conseguir porque ya no aparece sitio Many y equipo gracias,2022-04-07
387,18,2,2,Hola mi esposo fue a repetir biométrico y cuando llegó a la casa le llegó denuevo un correo de radicado que crees tú que este pSando,2022-04-07
388,18,3,2,"Hola, de casualidad saben a que oficina llevan los permisos que no podemos retirar en la fecha asignada?",2022-04-07
389,18,4,2,"Guao de lo q m estoy enterando 
Eso quiere decir que no sirve nuestro ptp",2022-04-07
390,18,5,2,"Yo me inscribí  en el boton septiembre visibles y me citaron como a los 20 dias y fui, me hicieron el proceso  nuevamente y hay que esperar 30 dias habiles.",2022-04-07
391,18,6,2,",hola mi esposo tenía cita en 30 de mes pasado para hacer el biométrico y le dice q no está en sistema y no sabe darle respues será q me puede decir q hacer en este caso",2022-04-07
392,18,7,2,E llamado cuatro veces soy de noviembre y solo me dicen ir me meta a la página y haga una petición y eso no carga ni nada,2022-04-07
393,18,8,2,Hola el permiso de esposo aparece como impreso desde el 1 de febrero y consulto el lugar de entrega y no aparece en ningún modulo,2022-04-07
394,18,9,2,"Hola buenas noches Nani, desde el día 6 de octubre realice el registro biométrico y aún nada ... Debí acudir si o si a repetir el biométrico o sigo esperando respuesta?",2022-04-07
395,18,10,2,Hola buenas tardes me podrías orientar ya me llego mi PPT pero a mi hijo no le a llegado y lo hicimos el mismo dia,2022-04-07
396,18,11,2,Hola nani no pude retirar el permiso de mi hija porque salía primero en una parte y luego en otra y cuando FUY ya no estaba que hago para saber donde buscar el permiso de ella,2022-04-07
397,18,12,2,Hola Nani cómo estás una pregunta el venezolano puede sacar su pasaporte por acá por Colombia,2022-04-07
398,18,13,2,Buenas tardes mi hija yi nieta isieron la cita biométrica en octubre y nada ellas tenían ya su Pep mi hija perdió un empleo x q no le aceptan en Pep y lasacaron de la eps x tiene q llevar el nuevo muchas gracias,2022-04-07
399,18,14,2,Van  trabajar esta semana en migración ? Yo fui el ayer a Barranquilla y había demasiada gente y me tuve que regresar,2022-04-07
400,18,15,2,"Nani, bendiciones! El PPT de una amiga le llegó y no fue a buscarlo a tiempo y ahora no sabe dónde lo puede retirar .. Me puedes informar dónde llamar para que le informen dónde retirarlo .. Gracias, Dios te pague !",2022-04-07
401,18,16,2,Hola Nani tengo una pregunta depsues que fui al segunda toma de biométrico.. me volvió a llegar otro msj para q vaya otra vez hoy a super cade suba hoy a las 7 el msj me llegó a las 4... Deberían ir para una tercera toma,2022-04-07
402,18,17,2,"Hola Nani ya migración está dado respuesta y solución a los de septiembre, debe estar pendiente del correo",2022-04-08
403,18,18,2,Hola Nani. Ami me robaron mi celular y allí tenía todo sobre el PPT como hago para cambiar lo datos el número telefónico y el correo soy de septiembre y no se qué a pasado con mi PPT,2022-04-08
404,18,19,2,"Yo hice todo ,el mes pasado me dijieron que solo faltaba que llegara y de pronto me llegó ahora un correo de que no estoy registrada ",2022-04-07
405,18,20,2,Una señora q trabaja en migracion me dijo q los de septiembre tienen q volver a hacer el biometrico,2022-04-08
406,18,21,2,Ya me mandaron por tercera vez a hacer el biometrico  ese enredo no se lo entienden  ni ellos mismos,2022-04-11
407,18,22,2,Voices of Venezuela porfavos quisiera que me ayudarás no lo eh podido registrarme nose cómo sacar la cita o registrarme porfavor me ayudas? Yo tengo el Pep porfa,2022-04-08
408,18,23,2,Buenas tardes nosotros somos de octubre y nada Agustín Codazzi cesar,2022-04-08
409,18,24,2,Tengo un nieto q lo saco en noviembre y todavía no tengo respuesta de me gustaría saber q paso con eso,2022-04-08
410,19,19,1,"📱 ¡ESTAMOS EN TELEGRAM! 📱 . . ✅ Queremos ofrecerles los mejores servicios, puedes contactarte con Nani directamente  y enterarte de las noticias de último momento, nos consigues como @VoicesOfVenezuela 🤝 . . 🤔 ¿Qué esperas? Acá te dejamos el link que te llevará directamente hasta allá  👉 https://t.me/voicesofvenezuela",2022-04-06
411,19,0,2,,2022-04-06
412,20,20,1,"⁉️¿Migración Colombia sigue sin dar respuestas? ¿Qué pasará con los de septiembre? ⁉️ . . 💭 Todas tus dudas serán respondidas por Nani, ¿Qué esperas? Déjale un comentario para que te lea 👀 . . ‼️ ¡Epa! Y Rueda la voz con tu pana para que también se entere de lo nuevo.",2022-04-05
413,20,0,2,Hola nani quedé peor. Me entregaron mi PPT bueno yo feliz pues fui a firmar un contrato en la notaría y me rechazaron por qué mi pep ya no aparece en migración activo y ellos no saben de ese nuevo documento y dónde lo pueden validar pues me quedé sin apartamento que arrendar y tengo que mudarme si o si que hago Voices of Venezuela,2022-04-05
414,20,1,2,Voices of Venezuela hola nani que hacer si mi permiso sale impreso hacen 3 meses ya y no le asignan ningún lugar de entrega,2022-04-05
415,20,2,2,Hola Nani soy de septiembre y todavía en espera .,2022-04-05
416,20,3,2,Hola Nani como estás mi esposo aún no le ha salido desde octubre y mi hijo en diciembre consulto y nada,2022-04-05
417,20,4,2,Hola Nani pues soy de septiembre toca volver hacer la toma de foto y huella fui hace dos Días y me dan respuesta en 8 Día .. lo de septiembre le dan prioridad de entrar primero que los que están haciendo biométrico .. espero que todos puedan ir y no tengo ningún inconveniente.  Ojo debemos ser respetuoso ya que si van con grosería no serán atendidos ,2022-04-05
418,20,5,2,Hola nany saludos Desde valle dupar César bendiciones para todos ustedes muy agradecida por su esfuerzo por darnos y tenernos informados bueno mi pregunta es después de ser llamado de migración Colombia para el nuevo biométrico ya en cuanto tiempo mas tendremos ya una respuesta o hay que esperar 90 dia mas o sera priosidado los de septiembre para agilizar el proceso mas rapido,2022-04-05
419,20,6,2,Hola nani mi hija es de septiembre y aun sin respuesta..es preocupante la situación porque en junio recibe su grado de Enfermería y si no tiene el ppt no podrá recibir grado,2022-04-05
420,20,7,2,Hola nani intento subir los documentos de mi sobrina de 2 añitos y no e podido que puedo hacer,2022-04-05
421,20,8,2,Hola Nani soy ruddy Reyes yo soy de noviembre y nada q sales,2022-04-05
422,20,9,2,q pas con  los de noviembre.. xq los de diciembre  ya tienen su rum,2022-04-05
423,20,10,2,Hola mano una pregunta mi hija tiene 4 años hizo ya todo desde septiembre incluso el 1 de septiembre le tomaron una foto y nada que le sale su permiso incluso pase un chasco porq tuve que salir con ella al hospital y no quisieron atenderla porq no tiene eps que hago ya nose q hacer para q migración tome carta sobre el asunto????,2022-04-05
424,20,11,2,Hola yo soy del primero de octubre y nada que me dan respuesta me urge el permiso para entrar en el cena,2022-04-05
425,20,12,2,"Buenas noches, si los de septiembre están demorados que quedara para los de noviembre ",2022-04-06
426,20,13,2,"Hola.nani, porfa que pasa xon esa gete que solo dice en proceso proceso y proceao de.alli no avanza, u los niños que se le realizo el 1,2,3. Segun eran prioridad!!!!!",2022-04-06
427,20,14,2,"Buenos días Nani y a todos los presentes, esto es una mamadera de gallo y me disculpen todos los presentes, ya yo recibí el correo de que había hecho dos veces septiembre visible llamo a migración y me dice que tengo que esperar el próximo correo y según después de ese correo esperar otro correo , y después de ese correo otro correo con la fecha de la cita.....entonces hasta cuándo, hasta cuándo nos van a tener así y entonces quiero hacer y biométrico sin esperar los próximos correos y me dicen que no me lo puedo hacer el Biométrico entonces cuál es la mamadera de gallo estoy obstinada de esto. ..es un BURLA porque desde el principio no indicaron que debíamos hacer el Biométrico nuevamente y se hubiera solucionado todo por Si se perdió la información",2022-04-06
428,20,15,2,Buen día Nani será que tienes conocimiento de cuándo darán respuesta a los que validamos residencia porque aparece el PPT en otro lugar?,2022-04-06
429,20,16,2,Pendiente... Lo dejas gravado cierto ! Ya que a esa hora no estoy disponible ,2022-04-06
430,20,17,2,Hola Nani yo te escribí la semana pasada y té comente qué a mi hija ya le dieron el permiso y las dos fuimos el mismo día a la cita el 7 de octubre ella tiene 24 años pero él Mio no me llegó ni me han enviado mensaje de aprobado ni rechazado que hago en ese caso,2022-04-06
431,20,18,2,"Yo fui a la cita en octubre con mi papá, y llegó el de él y el mío nada",2022-04-06
432,20,19,2,"Hola chicos!!! Gracias a Dios ya tengo el mío y el de mi hija de 16 años pero el de mi hija de 10 años aún aparece en proceso, pensé que era el primero que iba a salir pues habían dicho que los niños eran prioridad",2022-04-06
433,20,20,2,"Yo tengo PeP. Soy de septiembre, fui por segunda vez al biometrico, y ya me dieron respuesta: me negaron el permiso, me citaron para ver qué pasó. No entiendo nada.",2022-04-07
434,20,21,2,"Hola nani soy de septiembre y me ha llegado 2 mensajes de migración 1 que no hay ningun registro de mi cita en migración. La 2da dice que debo hacer el biometrico de nuevo y que este pendiente de que me llamen,  envien mensaje de texto o correo. Aun estoy esperando.",2022-04-07
435,20,22,2,Nani los que hicieron el biométrico x segunda ves cuanto más hay que esperar y que pasa con esos correos que esta mandando migración xfavor soy de septiembre,2022-04-07
436,20,23,2,Hola amiga buenas tardes yo tengo una inquietud,2022-04-07
437,20,24,2,Con el ppt si se puede hacer contrato en una empresa...???,2022-04-07
438,21,21,1,"🚨 ¡NO PUEDES ESTAR MÁS DE 180 DÍAS FUERA DE COLOMBIA! 🚨 . . 👉 Pana si te aprobaron el PPT y viajarás, recuerda que debes regresar a 🇨🇴 Colombia antes de los 180 días, pues de lo contrario te cancelarán el permiso 👀 . . ‼️ Ojo con esto y si tienes más dudas 📲¡Escríbenos por WhatsApp! Acá te dejamos el link que te llevará directamente hasta allá 👉 https://wa.link/26w9o7",2022-04-04
439,21,0,2,28???????,2022-04-04
440,21,1,2,"Hice la cita biométrica el 28 de noviembre, aún no me lo aprueban, necesito viajar, cuánto más hay q esperar?",2022-04-04
441,21,2,2,Que bien pero donde sale que se puede cancelar,2022-04-04
442,21,3,2,Pues tendría q haber un control algo como donde se selle la salida o tomen nota de q una persona salió y debe regresar en ese tiempo,2022-04-04
443,21,4,2,Hola nani pienso viajar a Venezuela tengo que llevarme el PPT con migo,2022-04-04
444,21,5,2,Pero eso debería ser con control porq yo salí hace dos meses y ni pendiente ni nada y regrese y lo mismo ni pendiente,2022-04-04
445,21,6,2,Llevo 2 años ya...cuando salí estaba cerrado migración no pude sellar salida del pasaporte tengo PEP imagino que venció.,2022-04-04
446,21,7,2,"Buenas tardes nani, si salgo de Colombia regular y quiero entrar es con el permiso y pasaporte o solo PPT, gracias corazón.",2022-04-04
447,21,8,2,Yo me voy me cansé de esperar el permiso doy de septiembre eso es pura ilusión y bueno yo tengo mi pasaporte y el permiso anterior y bueno ya que mas,2022-04-04
448,21,9,2,"Hola Nani, quiero que veas esta publicación en un grupo de facebook donde ofrecen sacar cédula de Extranjería y usan una imagen de Voices of Venezuela en la publicación. Este es el enlace  https://www.facebook.com/groups/886529674778539/permalink/5113305062100958/",2022-04-04
449,21,10,2,Hola la cita biometrica de mi hijo fue el 28 de octubre y aun nada,2022-04-05
450,21,11,2,La cita mía fue el 15 de octubre e igual aun estamos sin respuesta. Me puedo dirigir al lugar donde realice el biometrico?,2022-04-05
451,21,12,2,"Voices of Venezuela, me interesa la info, leí la resolución pero no ví dónde se menciona el tiempo para permanecer fuera de Colombia siendo titular del PPT, ya que actualmente estoy fuera del territorio colombiano, te agradezco me facilites la info, por favor!",2022-04-05
452,21,13,2,Buenas noches Nani y esos puntos fronterizos si están funcionando????,2022-04-05
453,21,14,2,Holq buenas noche se puede viajar con el permiso ha cucuta en avion,2022-04-05
454,21,15,2,Hola buenas noches. Los beneficiarios del ingerso solidario q estan bajo el numero del pep como quedarian con el nuevo permiso ya q el numero cambia x favor?,2022-04-05
455,21,16,2,Esto únicamente incluye a Venezuela? O se puede viajar a otro país?,2022-04-05
456,21,17,2,Como sellar salida de colombia ..en mi caso..si perdi el pasaporte..?,2022-04-05
457,21,18,2,"Nany km estás .
Una pregunta con este permiso podré viajar en avión para chile y entrar aya con ese permiso.?",2022-04-05
458,21,19,2,Junior Reyes,2022-04-12
459,22,22,1,"👋 ¡EPAAA! ¿Ingresaste a La Migra Chamba? 🤔 . . 📲 Consigue increíbles oportunidades laborales, tips de cómo conseguir empleo, formalizar tu negocio y mucho más. . . ‼️ Accede por aquí  👉 https://wa.link/26w9o7 Y ¡RUEDA LA VOZ!",2022-04-03
460,22,0,2,mas embustero dan los lin y no abren ,2022-04-03
461,22,1,2,"Información?, busco como Domiciliario ó mensajero en Bogotá, tengo ciclomotor al día, motor 100cc dos tiempos, y todo lo reglamentario para el buen trabajo.",2022-04-03
462,22,2,2,Hola como es el proceso para registrar el ppt en la procuraduria?,2022-04-03
463,22,3,2,Yo intente abrir el link y nada creo q es mentira.,2022-04-03
464,22,4,2,Eso que es,2022-04-03
465,22,5,2,Nairubis Calderin,2022-04-03
466,22,6,2,Jorge Diaz,2022-04-03
467,22,7,2,Yeferson Romero,2022-04-03
468,22,8,2,Yeferson Romero,2022-04-03
469,22,9,2,Yo también creo que es mentira .. uno escribe y nada,2022-04-04
470,22,10,2,Hola intento registrarme pero en la opción de tipo de documento no sale ni ppt ni pep,2022-04-04
471,22,11,2,"Si es usando servicio de empleo, lo uso pero no me han llamado ni la primera vez. Lo siento mucho pero no funciona, a diferencia de free que al menos si me han enviado al menos correos.",2022-04-04
472,22,12,2,Jorman Leal,2022-04-04
473,22,13,2,Hola. Me compartes el link.  Por favor . Gracias,2022-04-04
474,22,14,2,Catalina Niz Romero,2022-04-04
475,22,15,2,Cómo hace uno para anotarce ya escribí al WhatsApp y no me an dado respuesta,2022-04-04
476,22,16,2,Pase el link,2022-04-04
477,22,17,2,Yorley Jely,2022-04-04
478,22,18,2,No como es,2022-04-04
479,22,19,2,"Hola nanii, con el certificado del permiso puedo abrir una cuenta bancolombia?",2022-04-05
480,22,20,2,"Saludos nani gracias por tomarme en cuenta, uno pasa por situaciones y este tipo de motivaciones alegran el alma Dios te bendiga nani",2022-04-06
481,22,21,2,Jennyfer Ribas,2022-04-06
482,22,22,2,Pasen el lino xfi,2022-04-09
483,23,23,1,"🚨 ¡No te quedes pegad@! 🚨 . . 👀 Ojo pelao con tu teléfono, que 📍#MigraciónColombia está enviando mensajes y correos electrónicos para quienes hicieron el proceso de septiembre visibles o hicieron su registro biométrico en septiembre ya sea para repetir el proceso o indicarles que no tenían agendado cita en el sistema para ese mes📱 . . 🤔 ¿Qué esperas? ¡Rueda la voz! Y si te quedaron dudas, 📲 ¡Escríbenos a WhatsApp! Acá te dejamos el link 👉 https://wa.link/26w9o7",2022-04-02
484,23,0,2,Dios quiera me envíe un mensaje porque ya tengo más de tres meses que me hice registro biométrico,2022-04-02
485,23,1,2,El de mi niña ya tiene más de un mes impreso y fui a migración y me dijieron q tenía que esperar el msj Dios quiera y me llegue ese msj rápido,2022-04-02
486,23,2,2,Ojalá xq bastante que nos urge ése permiso,2022-04-02
487,23,3,2,A mi me llego el msj q tengo q ir a migración hacer otra vez el biométrico...,2022-04-02
488,23,4,2,A mi me llamaron el.mieroles y el jueves fui y me lo hicieron de nuevo todo el proceso de mi hijo y el mio ahora esperar un mes para q me lo.entreguen ..,2022-04-02
489,23,5,2,Hola ese es mi caso no aparece agenda xq yo lo hice en una jornada visibles q hicieron en septiembre y tenía cita para diciembre y el día q me atendieron me la cancelaron y como hago yo en ese caso me puedes acesorar xfa xq el biométrico me lo hice pero no en la fecha indicada si no en septiembre,2022-04-02
490,23,6,2,"Nani, buenas tardes. me llego el correo, donde dice, que no tengo registro de cita, sera que tengo que volverme hacer el biometrico?? soy del 1/09",2022-04-02
491,23,7,2,Buenas tarde me entregaron el ducumento pero me salio malo el nombre y la cedula que paso debo seguir,2022-04-02
492,23,8,2,Toca que hablen con migración porque y octubre también y no dan respuesta y uno lo necesita por cuestiones de salud osea se muere uno y después de muertos sale el permiso y disculpenme la expresión,2022-04-02
493,23,9,2,"Si, ojalá. Porque ya es demasiado lo q hemos esperado. Fui una de las tantas personas q recibí el correo electrónico donde decía q no había cita registrada en la fecha q yo les proporcioné...me dió demasiada rabia y aunque se q no gano nada, me frustra demasiado esperar y obtener ese tipo de respuesta. Me parece una burla. Perdón por la descarga amigos de Voices of Venezuela",2022-04-02
494,23,10,2,Buenas tardes yo estoy aqui en Venezuela tu ve q venir pero ya me salió el registro  ya hace un mes q pasará será q lo perdi,2022-04-02
495,23,11,2,"Ya gracias a Dios me dieron mi rum hoy, 3 meses se demoró",2022-04-02
496,23,12,2,Hola Nani a mi me llegó el correo más no el msj y fui al súpercade y no me quisieron atender xq no salgo en el sistema,2022-04-02
497,23,13,2,Nani buenas tardes a mi llegó un comunicado donde dice que no tenía agendado cita para esa fecha y no me dice más nada ni que vuelva hacer el proceso ni nada que se hace en ese caso?.,2022-04-02
498,23,14,2,Hola buenas tardes una pregunta yo hice lo del botón visible septiembre me enviaron al correo que debo ir antes del 5 de abril pero no puedo ir para esa fecha será que puedo ir otro día que no sea la fecha que me enviaron ósea no tendré problema cuando me presenté,2022-04-02
499,23,15,2,"Hola Nani, me llegó un correo donde decía que yo no había echo el registro el septiembre y si lo hice lo realice el 9 de septiembre ?",2022-04-02
500,23,16,2,Desde octubre y no hablan claro si hay un error o q coño,2022-04-02
501,23,17,2,A mi me enviaron un correo donde me informan que no me aparece agendada cita para el 6 de septiembre y ese fue el día que me tocaba mi cita ahora que debo hacer,2022-04-02
502,23,18,2,Lo cierto es q MIGRACION perdió la data de septiembre y no quieren RECONOCER el grave ERROR,2022-04-02
503,23,19,2,Yo que soy de septiembre y nd que falta de respeto por parte de migracion,2022-04-02
504,23,20,2,"Migración lo que tienes es un solo desastre, por eso en ningún lado están recibiendo aún el permiso porque ni los mismos de migración saben el desastre que hicieron como es posible que la gente de septiembre no hayan salido y ahora y que se les perdieron los datos. ¡Que falta de respeto y seriedad!",2022-04-02
505,23,21,2,,2022-04-02
506,23,22,2,Hola Nani a mi no me llegó ningún correo tengo un número nuevo pero si tengo el mismo corre electrónico que yo di para hacer el trámite,2022-04-02
507,23,23,2,"Hola nani buenas tardes, ya no tengo el numero celular que registre en el ppt, como ago para cambiar el numero telefónico?? y a mi hija el ppt tiene un solo nombre, tendrá problema cuando se gradué por el diploma??",2022-04-02
508,23,24,2,A mi me llego un correo indicando q lleve nuevamente la prueba sumatoria,2022-04-02
509,24,24,1,🤔 ¿Qué está pasando con los permisos de septiembre? Parte....‼️ . . 🔊 Activa el audio y entérate con Nani.,2022-04-01
510,24,0,2,Hola nani buenas tardes a mi me llego un correo así que mis datos no existían en el sistema yo fui a migracion y me mandaron agarrar cita para que me hicieran el biométrico otra vez,2022-04-01
511,24,1,2,Hola nani mi familia toda es de septiembre y nada que me llega nada ni al correo no dan señal ,2022-04-01
512,24,2,2,Gracias nani hermosa siempre manteniendonos informados,2022-04-01
513,24,3,2,Que pasa con los permisos de octubre?,2022-04-01
514,24,4,2,Y los que no le ha llegado nada de repuesta del botón de septiembre que hay que hacer esperar,2022-04-01
515,24,5,2,"Hola mis sobrinos hicieron el biometrico el 15 de septiembre, hicieron lo de septiembre visible y ayer les llego un correo diciendo q no tenían ningún registro.",2022-04-01
516,24,6,2,Hola Nani mí nieta un hijo y dos yernas tienen más de un mes que hicieron lo del botón de septiembre y nada que tristeza,2022-04-01
517,24,7,2,Hoy fui nuevamente hacer el biometrico me llamaron y fui desde el 2 de septiembre que habían hecho todo. Solo me dijeron esperar nuevamente,2022-04-01
518,24,8,2,Buenas tardes nani yo soy de septiembre y yo tengo mi salvo condicto y fui al biometrico y nada no me a llegado nada?,2022-04-01
519,24,9,2,Hola buenas tarde si a mí y ai familia nos llegó un correo diciendo que nosotros no somos de septiembre que somos de otro mes y están equivocados mi familia y yo nos sacamos el biométrico yo 24 de septiembre  a mis hijas el 26 y mi esposo el 28 de septiembre,2022-04-01
520,24,10,2,"Hola nani, a mi me llegó dicho mensaje y me parece injusto que los de migración le envíen eso a uno cuando los del problema son ellos y más con todo el tiempo que hemos estado esperando para poder tener el permiso y ahora nos salen con que no aparecemos y prácticamente dando a entender que podamos estar falatando a las leyes o algo así. Sé que tú nani no haz colaborado al máximo y te lo agradecemos, bendiciones para ti y tú equipo. ",2022-04-01
521,24,11,2,"Buenas tardes, voices of Venezuela ya el PPT de mi hija sale impreso hace rato y aun no llega a él punto donde se retira, que pasa allí con eso?",2022-04-01
522,24,12,2,"Buenas tardes Nani mi esposo y yo fuimos a la cita el 19 d noviembre, ya a mi me entregaron mi ppt pero el d él nada q dan respuesta, ya han pasado 4 meses q puedo hacer??",2022-04-01
523,24,13,2,Hola Nani cómo estás ....mi esposo mi hija y yo hicimos todo el proceso en noviembre a mi esposo le llegó el permiso ...a mi hija y a mí no ...,2022-04-01
524,24,14,2,Hola Nani a mi llego el correo que no tengo cita asignada pero mi permiso sale impreso desde diciembre pero no sale fecha de entrega ni lugar de entrega,2022-04-01
525,24,15,2,Necesito me ayudes sino tengo pronto el permiso me quedo desempleada ...,2022-04-01
526,24,16,2,Bueno en mi caso despues de casi ocho meses tube una respuesta que estaba requerida por foto documentos ya fui a un punto visible y listo a hora esperar en el nombre de Dios ♥️  y bueno seguir esperando a tener nuevamente una respuesta por migración Colombia se que no era la idea de tanta demora pero gracias a Dios tube una respuesta que anterior mente que no sabia nada  saludos  y bendiciones para todos ♥️,2022-04-01
527,24,17,2,Que problema ...y solo iba a hacer 90 días de espera ...,2022-04-01
528,24,18,2,A mí nunca me ha llegado correo y soy de septiembre,2022-04-01
529,24,19,2,Mi hijo es del 2 de septiembre y nada todavía,2022-04-01
530,24,20,2,No,2022-04-01
531,24,21,2,Si,2022-04-01
532,24,22,2,"Soy del 1 de septiembre y me llego hoy un correo, me dieron fecha para este lunes a llevar de nuevo mis documentos todo de nuevo  después de tanto tiempo esa fue la respuesta y lejos de mi lugar de residencia",2022-04-01
533,24,23,2,Hola nani ami hija de 12 año no le a llegado y es del 7 de septiembre llame y me dijeron q esperara q verificarian y luego me llamaron diciendo q esperarar la llamada y aun sigo esperandado desde ase mes y medio no e tenido respuesta y ya tambien realize lo del boton de septiembre y nada,2022-04-01
534,24,24,2,"Hola Nani si a mí a mi esposo y mis dos hijos menores nos llegó diciendo que la información que dimos en relación a la fecha que tuvimos el registro biométrico bi era correcta, ni entiendo porque la información que dimos era correcta y no entendemos y tampoco sabemos que hacer",2022-04-01
535,25,25,1,"👉 Entérate con Nani sobre qué está pasando con los permisos de septiembre, de qué tratan esos correos y mucho más. . . 🤔 ¿Qué esperas? ¡Rueda la voz con tu pana! 📢 #VenezolanosEnColombia #ETPV",2022-03-31
536,25,0,2,Buenas tardes nani estoy ansiosa de escucharte se que nos tienes buenas noticias para los de septiembre,2022-03-31
537,25,1,2,Hola buenas tardes.! Los de septiembre que les llegó ese.correo deben hacer el biométrico nuevamente??? Por que si en su momento se iso el proceso correcto se agende y se iso todo como se decía,2022-03-31
538,25,2,2,Hola nany  pienso que hay mal manejo del sistema porque yo hice el biometrico  en septiembre  y me mandan un correo donde me dcen que yo soy de otro mes y que haga buen uso del sistema,2022-03-31
539,25,3,2,Buenas tardes Nani...llegó mensaje de EMtelco que había hecho el Septiembre dos veces....y a mi cuñado otro que dice que no realizó el biométrico que debe seguir esperando,2022-03-31
540,25,4,2,Tengo conocidos que tuvieron tambien la cita en enero y ya les llego en movistar arenas y a mi y a mis hijos ni aprobado sale,2022-03-31
541,25,5,2,Despejamos la duda de que trata ese correo se perdieron los datos o hay que realizar nuevamente el biométrico,2022-03-31
542,25,6,2,"No solamente de septiembre, de octubre tampoco hay respuesta.. mis hijos desde el 8 de octubre que fuimos a ellos aún no les sale nada. Y yo fui también el 8 de octubre y a mi ya me lo dieron",2022-03-31
543,25,7,2,"Buena noche!!! Tengo una oportunidad de empleo, solo me falta firmar el contrato y si no me llega el permiso lo voy a perder, soy de septiembre",2022-03-31
544,25,8,2,"Hola nani a mi me enviaron un msj que fuera a que me tomaran los datos biométricos de nuevo en Bogotá, y yo me mudé a otra ciudad, que debo hacer ???",2022-03-31
545,25,9,2,Hola Nani como estas que a pasado con los de octubre fuy a mi biométrico el 8 de octubre y todavía no me dan respuesta,2022-03-31
546,25,10,2,Hola buenas noches nani saludos desde el choco cordialmente te pregunto porq los de septiembre me sale de que en tramite y nada que nos sale a q se debe,2022-03-31
547,25,11,2,Buenas tardes  voices of Venezuela que a pasado con octubre me dicen que llame a migración y no contestan,2022-03-31
548,25,12,2,"Se haga o no se haga el biométrico igual quedamos de último los de septiembre, vale más hacerlo de una vez para no seguir perdiendo tiempo que ellos han hecho perder a uno",2022-03-31
549,25,13,2,"Nani con mi título de bachiller de vzla, puedo estudiar una carrera universitaria acá en Colombia??",2022-03-31
550,25,14,2,"Buenas tardes, ahora resulta que mi esposa nunca fue a la cita, se perdió algunas datos de septiembre y hay que volver hacer el biometrico",2022-03-31
551,25,15,2,Hola Nany mi ramnv ya me sale aprobado pero no le han llamado ni l llega al correo que puedo ir a buscarlo,2022-03-31
552,25,16,2,"Hola, mi Caso es El siguiente:  mi mama, mis hijos y yo (Con PEP) hicimos la biometria El 9 de diciembre y solo le llego a mi mama y a un hijo y faltamos mi otro hijo y yo, y nada de nada",2022-03-31
