"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"comments";"from";"id";"from.name";"from.id";"status_type";"shares.count";"comments.data";"comments.paging.cursors.before";"comments.paging.cursors.after";"paging.cursors.before";"paging.cursors.after";"paging.next";"paging.previous";"like_count";"comment_count";"summary.total_count";"summary.viewer_reaction"
"2";"411";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Que puedo";"2022-07-18T22:00:23+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"412";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Hacer";"2022-07-18T22:00:34+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"413";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Hola mi mamá se censo y le salio un puntales de c15 pero ni sabemos si significa";"2022-07-18T22:01:51+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"414";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Alguien con por ha salido beneficiario ?";"2022-07-18T22:03:31+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"415";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Cómo hago si ya m inscribí y aún no m viene la visita . Será q tengo q ir de nuevo. Ya q van 4 mese . Q hice la inscripción...";"2022-07-18T22:11:55+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"416";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Por favor diganme a donde me puedo dirigir a averiguar eso";"2022-07-18T22:12:32+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"417";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Lilibeth Matta Vera";"2022-07-18T22:13:47+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"418";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Voices of Venezuela ya empezaron a pagar en los super giros?? El mes pasado yo salí beneficiado pero no me llego msj ni nada y no cobre el giro 26 y 27";"2022-07-18T22:14:04+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"";""
"2";"419";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Creo que es solo grupo A verdad?";"2022-07-18T22:14:14+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"420";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Diego Diego";"2022-07-18T22:14:17+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"421";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Voices of Venezuela buenas tardes si mi puntaje es b4 tendría posibilidad de optar por el ingreso solidario???";"2022-07-18T22:19:14+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"422";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Hola soy puntaje A5 será que soy beneficiaria?";"2022-07-18T22:22:33+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"10";"";""
"2";"423";"11";"319662435565899_1116684739196994";"data";"data.*";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"Cómo se hace si aún no han actualizado la opción del ptt";"2022-07-18T22:27:18+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"2";"";""
"2";"424";"11";"319662435565899_1116684739196994";"offcut";"";"fetched (200)";"2022-08-03 15:07:23.262154";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVEU1TnpBNE9EazJNemN3TVRNek1qb3hOalU0TVRnd016UXoZD";"WTI5dGJXVnVkRjlqZAFhKemIzSTZAORFUyTWpNeU56ZAzRNems1TWpVeU1Eb3hOalU0TVRnek1qTTQZD";"https://graph.facebook.com/v13.0/319662435565899_1116684739196994/comments?access_token=EAABj9aBk8VwBAGKnvHwUikdoKvb9dqSnN9vqLWZCcZAGtTohcdWPpU1dU9WNy8xHZA7159GvdzZClNTHwiTDlRjUB0piuCCBQ0fA5gDGaFkmZBbZACMhljdzEfOX7iOwZAZASaiKlKHOmNUZAJCdZCmPm3NJIJZCVj07KLCn54ZAH04JNVOGMQmmQGcd&fields=id%2C+created_time%2C+message%2C+like_count%2C+comment_count&limit=25&after=WTI5dGJXVnVkRjlqZAFhKemIzSTZAORFUyTWpNeU56ZAzRNems1TWpVeU1Eb3hOalU0TVRnek1qTTQZD";"";"";"";"";""
"2";"425";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Así me siento yo cada vez que pregunto para cuando llegan las correcciones de los PPT 😩😩";"2022-07-17T22:23:38+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"6";"";""
"2";"426";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Y subieron los costos del pasaporte de todo..";"2022-07-18T00:47:02+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"427";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Para renovar es necesario asistir a una cita ?";"2022-07-18T01:08:26+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"";""
"2";"428";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Tal cual cuando reviso nuestro estatus del PPT 😕😕😕😕😕😕😕😕😕😕😕😕";"2022-07-18T01:46:56+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"429";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Y si uno solicita pasaporte nuevo como no los entregan si aquí la embajada está cerrada";"2022-07-18T02:47:20+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"430";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Saime para qué? Pasaporte? Para qué?";"2022-07-18T05:43:15+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"431";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Todavía hay chance de homologar título universitario o no";"2022-07-18T15:53:11+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"432";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Buenas una pregunta cuando se sacar por primera vez cédula a menores que tiempo se tarda en registrar en el sistema?";"2022-07-19T02:50:44+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"433";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"Hola buenos días tengo una pregunta, se puede actualizar el pasaporte normalmente en migración? Y que vale todo el proceso???";"2022-07-19T11:30:21+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"434";"12";"319662435565899_1116046495927485";"data";"data.*";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"En 5 años no e podido ingresar";"2022-07-21T14:19:32+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"435";"12";"319662435565899_1116046495927485";"offcut";"";"fetched (200)";"2022-08-03 15:07:29.561653";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEl3TURBME9EVTBOelE1TkRnNU5qb3hOalU0TURrMk5qRTUZD";"WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEUzT1RreE1UTTVPVEkxTVRJeE56b3hOalU0TkRFek1UY3kZD";"";"";"";"";"";""
"2";"436";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Una pregunta porque una persona tiene que ir para un tercer biométrico si ella va para un segundo geométrico significa que es para para corregir el error por qué tiene que ir para un tercer biométrico";"2022-07-16T23:08:23+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"";""
"2";"437";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"A mi me hicieron un segundo porque paso más de 6 meses y porque fui a preguntar, seguro este si sale como fui peinada como loca!!";"2022-07-16T23:31:39+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"438";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Buenas noches a mi hijo le sale impreso y me llegó un correo que dice que está en Maicao y yo estoy en Valledupar... Que cuando llegara me avisaban y aún sigo esperando...";"2022-07-17T01:48:53+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"439";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Con el PPT podemos sacar el RUT??";"2022-07-17T03:49:56+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"440";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Porque estoy haciendo el preregistro y cuando voy a caargaar los documentos me dice que no cumplo con los requerimientos dell 2021para inscribirme en el rumv";"2022-07-18T01:16:50+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"2";"";""
"2";"441";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Solimar Parejo";"2022-07-18T13:52:57+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"442";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Y cuando vuelve abrir inscripción enseña.com";"2022-07-18T15:54:15+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"443";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Más de 6 meses y aún me sale que esta en proceso mi esposa lo realizó el mismo día que yo y ya se lo entregaron . Que me recomiendan? Gracias";"2022-07-19T18:10:02+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"444";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Guapa gracias por informar te estoy siguiendo";"2022-07-20T04:27:39+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"445";"13";"319662435565899_1115404542658347";"data";"data.*";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"Yo soy de septiembre y no me a llegado";"2022-07-21T15:07:13+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"446";"13";"319662435565899_1115404542658347";"offcut";"";"fetched (200)";"2022-08-03 15:07:35.426755";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"WTI5dGJXVnVkRjlqZAFhKemIzSTZANelUyTVRJeU16azJOVEl3TkRnNU9qRTJOVGd3TVRJNU1ETT0ZD";"WTI5dGJXVnVkRjlqZAFhKemIzSTZANVE0zTWpRd01qSTVPVGt6T0RjMk16b3hOalU0TkRFMk1ETXoZD";"";"";"";"";"";""
"2";"447";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Va a tocar sacarme la visa ese ppt no llega nunca 😞";"2022-07-15T22:36:43+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"";""
"2";"448";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"El tiempo con el pep cuenta?";"2022-07-15T22:38:45+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"449";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola y cédula de extranjería?? Con hijo colombiano?";"2022-07-15T22:52:15+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"450";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"6 años acá en Bogotá y nunca la aprobaron";"2022-07-15T23:05:38+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"451";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Holaaa Nani buenas tardes yo tengo cuatro años que llegué acá a Colombia . Y tengo el pasaporte sellado x el Saime y migración Colombia esos cuatro años se pierden o se puede desde ése mismo tiempo";"2022-07-15T23:22:16+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"";""
"2";"452";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola Nani disculpa mi ignorancia y con esa visa q beneficios obtengo aquí en cólombia?";"2022-07-15T23:27:00+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"453";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola, ¿si se ha ingresado y consta el registro migratorio en el pasaporte, no sería posible solocitar la visa? Ese era el proceso regular, hasta donde tenía entendido.claro, cumpliendo con los 5 años.";"2022-07-15T23:55:52+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"2";"";""
"2";"454";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola Nani buenas noches ya yo tengo 5 años aquí 4 con pep y uno con ppt que paso tendría que seguir";"2022-07-16T00:13:50+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"455";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Requisitos";"2022-07-16T00:22:26+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";""
"2";"456";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola nani yo voy a cumplir 4 años en colombia  Estoy  casa con colombiano y mis hijos estan registrados puedo hacer la solicitud de visa o que debo hacer.  Tengo el pep . Y ya me entreharon el permiso de permanencia .gracias";"2022-07-16T01:29:37+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"457";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Si no llega el permiso mucho menos una visa";"2022-07-16T03:06:57+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"458";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola Nani , estoy en Colombia desde el 17/12/2017 ( pasaporte sellado ) , tengo PEP desde el 07/02/2018 y tengo el PPT desde el 17/05/2021 . ¿ reúno los requisitos para optar por la visa   Gracias";"2022-07-16T03:13:03+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";""
"2";"459";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Visa por cónyuge?";"2022-07-16T04:17:08+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"460";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola y cuenta el tiempo también con el pep cierto ?";"2022-07-16T04:28:49+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"461";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola Nani, auxilio alguien que me asesore bien, me entregaron el PPT ayer y viene con un error el el apellido, Mi Registro está correcto y al biométrico fui hasta con mi pasaporte, el punto visible que me lo entrego dicen no poder hacer nada, fui hasta la sede principal de migración Cali y ni siguiera me dejaron pasar, ya ando sin EPS porque no aceptan Pep, y apunto de quedar sin trabajo por falta de este documento que está errado, como hago sino me atiende vía telefónica  , ni presencial,";"2022-07-16T06:39:25+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"462";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Cuentan ya los años de los que entramos y nos dieron el pep o no?";"2022-07-16T12:18:41+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"1";"";""
"2";"463";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Si ya voy para un año y nada que me lo entregan ese año perdido cuenta 😃";"2022-07-16T15:17:08+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"10";"";""
"2";"464";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Tengo 3 años acá pero este año me dieron el PTP AHORA DEBO ESPERAR 5 AÑOS MAS?";"2022-07-16T22:23:44+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"";""
"2";"465";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Sres con la visa de residente puedo tramitar o solicitar pasaporte colombiano?";"2022-07-16T22:56:04+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"466";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Con la visa de residente puedes sacar el pasaporte colombiano?";"2022-07-16T23:16:14+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"467";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Hola buenas tardes, disculpa se no se habla d este tema , pero me podrían ayudar por favor dónde yo puedo apostillar el título de bachillerato? Por favor dónde puedo hacer eso por favor..";"2022-07-18T18:18:49+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"468";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Buenas tardes tengo pep desde el 2018 y ahora ptt pero cuando empezó la pandemia me robaron el pasaporte y cédula yo puedo sacar la visa sin eso cuando cumpla los cinco años? aunque no los tengo,mi pasaporte está sellado,entre al país de manera regular";"2022-07-18T23:42:12+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"469";"14";"319662435565899_1114704576061677";"data";"data.*";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"Y los que tienen PEP le van a validar los años";"2022-07-20T04:42:35+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"470";"14";"319662435565899_1114704576061677";"offcut";"";"fetched (200)";"2022-08-03 15:07:41.562336";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";"WTI5dGJXVnVkRjlqZAFhKemIzSTZANemMwTlRJM01Ua3hORGM0TURBd09qRTJOVGM1TWpRek5qQT0ZD";"WTI5dGJXVnVkRjlqZAFhKemIzSTZAOemt3TmpreE5qUTRPVFl6TkRBNU9qRTJOVGd5T1RJeE5UVT0ZD";"";"";"";"";"";""
"2";"471";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"HloSi la página expresa que su documento no se encuentra en este módulo, o sea, su documento no está impreso, por lo tanto, no puede proceder al retiro.  La impresión del documento forma parte de la 4.ª fase de la obtención de la documentación.  En consecuencia, es importante seguir revisando el estado de impresión de su PPT hasta que se encuentre impreso y aparezca en el módulo. Cuando eso ocurre le arrojara sede, dirección, número de mesa y los días para el retiro.";"2022-07-14T23:21:22+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"";""
"2";"472";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Hola, yo y mi familia estamos registrados en sisben y tenemos puntaje A5 pero para registrarse para ingreso solidario piden cédula de ciudadanía no da la opción de otro documento.";"2022-07-14T23:44:41+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"1";"";""
"2";"473";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Hola nany y cuando aperturara aquí en la embajada venezolana para renovar pasaporte hace tiempo ví algo así que comento el director de migración pero nose si es cierto.";"2022-07-14T23:43:37+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"2";"";""
"2";"474";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Nani tengo el puntaje de B6, tengo eps subsidiada , pero al momento de buscarme en la página del ingreso solidario no puedo porque solo aceptan cédula de ciudadanía como hace uno para saber?";"2022-07-14T23:46:47+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"";""
"2";"475";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"A mi PEP me lo cancelaron cuando trámite mi PPT apenas lo trámite y ya no aparecía registrada en Migración";"2022-07-14T23:31:39+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"476";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Saves algo nani mi esposo abrio cuenta nomina con ppt pero no le pueden pagar por que aun no refleja el ppt para transferir a quien le puedo escribi??? Ayudaa";"2022-07-14T23:31:31+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"477";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Yo no puedo buscarme en la página del ingreso solidario, porque cuando me piden el documento la página no acepta el.pep";"2022-07-14T23:41:33+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"";""
"2";"478";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Nani que sabes de lo que se dijo hoy que el gobierno petro espera hacer un retorno voluntario de venezolanos con el gobierno de Venezuela";"2022-07-14T23:22:38+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"0";"";""
"2";"479";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Hooola nani linda ❤️ como hago para el ingreso solidario";"2022-07-14T23:46:56+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"480";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Nani una pregunta para consultar el ingreso solidario tiene q ser por computador";"2022-07-14T23:37:33+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"481";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Y que finooo Naniii al finnncin Ppt. Ya era hora. Jajajajajajaja gracias a Dios ya lo tienes. 🥰❤️";"2022-07-14T23:25:27+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
"2";"482";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Hola pero no hay una pestaña ppt para consultar si soy beneficiaria yo estoy en el sisben estoy en dl grupo pobreza extrema";"2022-07-14T23:23:09+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"";""
"2";"483";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Donde puedo ir a solicitar el ingreso solidario cuidado Bogotá sur. Kenedy dirección por favor";"2022-07-14T23:48:04+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"";""
"2";"484";"15";"319662435565899_1463391644083872";"data";"data.*";"fetched (200)";"2022-08-03 15:07:47.539546";"Facebook:/<post-id>/comments";"";"Holaaaaa mis amores. Saludos y muchas bendiciones. Naniii aún nada con los de Enero aún mi hija no aparece y están actualizando datos en su colegio..";"2022-07-14T23:22:12+0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"";""
