"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"from.name";"status_type";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2138";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Si hace bastante";"2022-01-12T23:24:38+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2139";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Agregar";"2022-01-13T02:06:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2140";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Buenos dias a mi m salio aprobado el RUMCO COMO HAGO PARA SABER SI ESTA LISTO";"2022-01-13T14:14:39+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2141";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Buenas noches. Con carácter de urgencia se necesitan tres donantes de sangre para una paisana venezolana. Su nombre es Nina Orietta Contreras Zerpa, se encuentra en Sta Lucia Medellín. Los donantes deben dirigirse al Hospital León 13. También pueden comunicarse con ella al tel. 3244069852. De antemano muchísimas gracias.";"2022-01-14T02:03:22+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2142";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"No responden yo los tengo agregado entiendo que son mucho pero nada";"2022-01-14T04:02:21+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2143";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"No me sale para enviar mensajes por WhatsApp";"2022-01-25T20:22:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2144";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Ya guarde el número pero no me aparece";"2022-01-25T20:23:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2145";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Para que ??? Si solo sale un bot";"2022-02-09T16:28:42+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2146";"40";"2";"319662435565899_998583757673760";"data";"data.*";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"Hola cómo está bueno días si que tiene que tener el venezolano para sacar cosas a cuota";"2022-02-15T14:36:35+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998583757673760/319662435565899_998583757673760";"2147";"40";"2";"319662435565899_998583757673760";"offcut";"";"fetched (200)";"2022-03-02 02:13:40.981356";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090";"41";"1";"1";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 01:56:14.672476";"Facebook:/<page-id>/posts";"";"⁉️¿NECESITAS TRABAJO? ¡ESTA PUEDE SER TU OPORTUNIDAD!‼️ . . 👉 Si te encuentras en 📍Bogotá y estás de manera regular, la empresa IGT en 🇨🇴 Colombia ofrece increíbles propuestas de trabajo para los migrantes venezolanos que residen en territorio colombiano🤝 . . 🤔 ¿Cuánto es el salario? ¿Qué necesitas? ¡Todos los detalles te los explicamos en el siguiente video! 👇 . . 💭 Y si te quedaron dudas 📲 ¡Escríbenos por WhatsApp! Acá te dejamos el link que te llevará directamente hasta allá 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte";"2022-01-11T21:24:06+0000";"Voices of Venezuela";"added_video";"24";"20";"81";"71";"10";"0";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2148";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Sólo me falta el bendito PPT para aplicar.";"2022-01-11T21:43:05+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2149";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Junior Ruiz";"2022-01-11T21:49:31+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2150";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Olé que pasará con el permiso me dice aprobado ya casi un mes qué aprobaron éso y nada de nada qué llega la fecha de entrega";"2022-01-11T22:29:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2151";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Emili Rodriguez";"2022-01-11T22:58:34+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2152";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Yusma RD";"2022-01-11T23:52:10+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2153";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Buenas tardes Nani! me hace el favor de informar cual es es numero de identificación aqui en colombia que se utiliza en el  ppt? Ya que hay dos número una que dice neo que es el mismo número del RUMV y otro que dice DNI. Es para una primera que va a sacar el rut en la DIAN y no sabe que número de identificación utilizar";"2022-01-11T23:56:28+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2154";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Necesito saber xq no m a salido el carnet mi cita fue el 8 de septiembre y tengo amigos q la hicieron en diciembre y ya tiene el carnet. Fui a migración t m dicen q no solo soy yo q hay varios así. Xq seria eso. Gracias.";"2022-01-12T00:15:36+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2155";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Superrr";"2022-01-12T00:20:31+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2156";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Dónde puedo conseguir";"2022-01-12T00:30:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2157";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Hola, el pasaporte tiene que estar sellado me imagino. 😔 Soy profe de inglés.";"2022-01-12T00:40:39+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2158";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Victoria Marquez❤️";"2022-01-12T01:12:26+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2159";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Mi sobrina ya tiene el permiso  y esta buscando empleo";"2022-01-12T01:21:58+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2160";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Hola nani sabes espero te encuentres bien de casualidad sabes de algo de empleo en bucaramanga";"2022-01-12T02:10:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2161";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Hola.. porfa. Como es lo del empleo. Si tienes información d eso.. estoy en bogota";"2022-01-12T02:25:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2162";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Ruht Corona";"2022-01-12T02:29:12+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2163";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Robin Mendesz Salaverria  Mira Amor";"2022-01-12T07:03:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2164";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Mw interesa todos los papeles al día";"2022-01-12T10:25:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2165";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Holaaa de que tratan los empleos yo era docente de inicial en Venezuela aquí me e dedicado a todera.";"2022-01-12T15:37:54+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2166";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Yo tambiem quiero trabajare urge";"2022-01-12T18:16:18+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2167";"41";"2";"319662435565899_998003791065090";"data";"data.*";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"Hola Nani Hola cómo está bueno días si que tiene que tener el venezolano para sacar cosas a cuota";"2022-02-15T14:37:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_998003791065090/319662435565899_998003791065090";"2168";"41";"2";"319662435565899_998003791065090";"offcut";"";"fetched (200)";"2022-03-02 02:13:41.834561";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356";"43";"1";"1";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 01:56:14.672476";"Facebook:/<page-id>/posts";"";"⁉️¿Qué hago si el estatus de mi permiso dice aprobado? ¡Saca tu constancia del PPT!‼️ . . 📃 Esta constancia indica que está en proceso de impresión y entrega el plástico del permiso, puede ser mostrada en los trabajos para dar una certificación que ya pronto se les será otorgado💪 . . 🤔 ¿Cómo es el proceso para hacerlo? En el siguiente video te lo explicamos todo y si tienes más dudas 📲 ¡Escríbenos a WhatsApp! Acá te dejamos el link 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte";"2022-01-10T21:22:45+0000";"Voices of Venezuela";"added_video";"112";"60";"124";"114";"10";"0";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2169";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Cómo ago para cambiar la clave q c m olvidó";"2022-01-10T21:25:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2170";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola mi PPT ya está aprobado y ya tengo la constancia para que sirve la constancia y cuánto demora para entregar éstoy esperando desde el 3 de setiembre y nada";"2022-01-10T21:29:59+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2171";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Buenas tardes ,no me sale constancia pero si me sale aprobado";"2022-01-10T21:30:46+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2172";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Puedo ir actualizando los papeles en el trabajo con esta consti?";"2022-01-10T21:31:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2173";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Fuy de los primeros y aún nada ni el de mi hija ni el de mi esposa hay muchas personas así igual que nosotros y queremos saber que pasa por lo menos que nos informen si hay algún error en el registro algo no se por favor ayudennos con eso";"2022-01-10T21:33:58+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2174";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"@Voices of Venezuela Hola mi PPT ya está aprobado y ya tengo la constancia para que sirve la constancia y cuánto demora para entregar éstoy esperando desde el 3 de setiembre y nada";"2022-01-10T21:34:01+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2175";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Beli Hrqz  Ghislane De Nossa Renier Alvarado ¿Ya vieron si están aprobados?";"2022-01-10T21:36:46+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2176";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Yusma RD busqué  x favor";"2022-01-10T21:38:29+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2177";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Yo entro y coloco los datos y no me arroja nada";"2022-01-10T21:43:47+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2178";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"En donde verifico si fue aprobado?????";"2022-01-10T21:45:03+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2179";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola buenas tardes ya a mi esposo mi hija y a mi nos sale aprobado pero solo a mi me sale para descargar la constancia y a ellos no les sale para descargar ninguna constancia que pasara porque a ellos no les sale";"2022-01-10T21:46:52+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2180";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Cuando actualizaran la pagina,ya que desde él jueves 23 de diciembre no la actualizan me puedes respondes gracias";"2022-01-10T21:49:04+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2181";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola yo trato de consultar el estado de ppt introduzco los datos y cuando le doy buscar  la página no me da ninguna información solo me dice q la página se actualizo la última vez el 23 de diciembre! Mi pregunta es en este momento no está activa la página o q?";"2022-01-10T21:54:53+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2182";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Pero esa constancia dice que es para salir del país";"2022-01-10T21:55:26+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2183";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Noe dale como imprimirla";"2022-01-10T21:56:11+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2184";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola muy buenas tarde una pregunta yo saque mi rumv en Arauca y ya no vivo allá estoy viviendo en Barrancabermeja como hago para pider un traslado de mi rumv xfa a ver si se puede hacer";"2022-01-10T21:58:03+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2185";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola voices,  el de.mi bebe dice requerido porfavor.que significa???gracias .me.ayudan";"2022-01-10T22:00:25+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2186";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Cual es el Link?";"2022-01-10T22:02:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2187";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Voices of Venezuela. Hola como están mi pregunta es ya mi permiso fue aprobado pero dice retirar en Cúcuta y yo estoy en Cali y me registre acá en Cali que hago en ese caso";"2022-01-10T22:03:26+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2188";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Ni esta página ni en la de migración contestan nada. Migración no abre, no da respuesta alguna. Que pasa? Y que podemos hacer???";"2022-01-10T22:06:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2189";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"A mi esposo lo quieren botar del trabajo porque no tiene el PPT (siendo la encargada venezolana) ya le imprimí la constancia para que vieran que de hecho le sale aprobado sólo espera sea impreso y no, cada día es más presión por eso ... ""Muévete con Migración"" le dicen ... Como si dependiera de uno el proceso";"2022-01-10T22:07:43+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2190";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Hola nani! Que pasara con los que asistieron a la cita biométrica en septiembre que un alto porcentaje de ese mes no ha sido aprobado? Manejas alguna información al respecto? Mi familia y yo asistimo el 17 de septiembre a la cita en villavicencio y aún no sale aprobado. Siento preocupación ya que conozco personas que asistieron en octubre y noviembre y ya retiraron su permiso, mi duda es que si el sistema presenta problemas con los de septiembre ya que la información era primeros en asistir a la cita primero en recibir el PPT dicho en un Facebook live por el mismo director de migracion";"2022-01-10T22:39:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2191";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Arelis Torre";"2022-01-10T22:43:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2192";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"Buenas tardes. Yo pedi la cita de mi hijo y me salió para ahorita el 13, pero estoy consultando la cita y me dice: que no se encontraron agendas asignadas con los datos suministrados, no se que hacer.";"2022-01-10T22:45:59+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2193";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"En mi caso a mis hijos y Ami nos sale aprobado pero solo a mi hija le sale la opción de la constancia.";"2022-01-10T22:52:05+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2194";"43";"2";"319662435565899_997414464457356";"offcut";"";"fetched (200)";"2022-03-02 02:13:42.738956";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2195";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Y en el listado de los aprobados para retirar  No aparecemos ninguno.";"2022-01-10T22:52:53+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2196";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"A mi me sale aprobado pero no me da la opción  de imprimir en documento  w debo hacer esperar...";"2022-01-10T22:53:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2197";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Esa constancia no sirve d nada en todos lados dicen qu nesesitan es el fisico.. 🤷‍♂️";"2022-01-10T23:21:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2198";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Oo";"2022-01-10T23:28:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2199";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Hola el certificado de mi sobrina dice que es valido por 30 dias habiles a partir de la fecha de expedido..... y despues de esos 30 dias que pasa ???";"2022-01-10T23:30:10+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2200";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"AMIGOS HAGANLO DESDE UNA COMPUTADORA... POR CELULAR MUCHAS VECES NO APARECE.";"2022-01-10T23:31:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2201";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Buenas noches mi pregunta es si con esa constancia me puedo afiliar a EPS";"2022-01-10T23:40:04+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2202";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Buenas noches. Cuando dice aprobada puedo irlo a retirar?";"2022-01-10T23:46:07+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2203";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Buenas noche yo descargue donde dice constancia y la valide ahora q debo hacer";"2022-01-11T00:19:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_997414464457356/319662435565899_997414464457356";"2204";"43";"2";"319662435565899_997414464457356";"data";"data.*";"fetched (200)";"2022-03-02 02:13:43.146695";"Facebook:/<post-id>/comments";"";"Jailene AG Lopez Ale.  Para que descargues tu constancia mientras te llega el impreso!";"2022-01-11T00:20:56+0000";"";"";"";"";"";"";"";"";"";"";""
